source_dataset,original_class,canonical_class,crop,disease,image_path,sha256,width,height,valid,duplicate,license_status,inclusion_status,exclusion_reason,local_path,class_idx,is_field
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1518.jpg,c41e58a15653d0f797768506d966a368d6bd4714ea488150bbac8113d2454d5a,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1518.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1519.jpg,0daf8057684a71fed1c344e6312fcc4a88ff3db4d014990d5e19980cc67f9244,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1519.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_152.jpg,2073b9b8babfb144a1218230a6c35c61a601891179942533a4b40c2d00a63ecc,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_152.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1520.jpg,f3379b95f148c715fbcf8f41f9f6b770af3f7aa63f1b99728fc32fd791c1178e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1520.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1521.jpg,691967c382bb5e7abe374254b8ef159e4253677ed4567a7351974d196f4bed47,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1521.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1522.jpg,64599b67ef5c08879a5dcae9b6b93da5fdb642ceaa60fe3a23bf6217909e2586,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1522.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1523.jpg,ec8cca15337cd9fe0c87d3156c5111950d66740ec2040b4d37dbc2e09a5bdbf1,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1523.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1524.jpg,b238b6ab58251607979def0697b6464c0ea85fa732f111ed38d79f7867d9bc61,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1524.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1525.jpg,376880496fee89172931537a5280fa2f2ff00de46d84a8653c0ad2d499710b90,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1525.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1526.jpg,74c353fd78aed18d79e1908408598784272eb88cc2cb9949c8f3ea64a692674e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1526.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1527.jpg,88f78294d6483defbfe1b7da1f839b9b091b9a3150926165f22e303b770d9f21,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1527.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1528.jpg,d3331d73e17a5d294ae98aa3a7c997c2c9a850610c30815a1d4b11ce30be2918,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1528.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1529.jpg,29d55c003a6e98856708de824a2d3bd3585de21e1182749a75ad0546c2bd5bc7,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1529.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_153.jpg,2ae5cc777e0eccdebae1341169fbc85ad0b64a9d69ada43ad930f6283f904cd2,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_153.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1530.jpg,62cbcec8b03f4a76e84dd10f3139de43ac720513864ddb78b6f89f8629abf391,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1530.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1531.jpg,6082b9aaf663d086d2485b9e0c73d0c738fa2e151a3fd31803255214592b7cc2,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1531.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1532.jpg,3a45d4f8a2256a5d59da01b02a032b068bd3e500e243439bae317e141caa3778,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1532.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1533.jpg,b6f9e712eb17f30e04b8c44f94a7437eedcf1d0d7c4cb6483f92db735c899df4,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1533.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1534.jpg,a26a8b5d6d89689a570427a11afa4d67e93cc1b7ec2f594b8edc60a9acc47346,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1534.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1535.jpg,f8344a2f4a79be9dcbfd8d2d668576d404e8bc7846ae4dbc05e64e8635e86be3,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1535.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1536.jpg,cab2aaae783338a2d6a6b9cb3b27d4d5c0a58c9674af9b6b6f1c60309902c476,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1536.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1537.jpg,72d18bbe421d912944ebb22f3fb5203462785888a341e006c7fd19c58fe3d421,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1537.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1538.jpg,4fdc19999638322cae57754c0ae7405fbad8d0f4418d3d1db1a60bc818e0937c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1538.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1539.jpg,d31562ce4958f91c214633f0d892c3a363f81d73ee97df0b7749043d79cdc637,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1539.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_154.jpg,2c5e97d714536377795affb4aa93be5e6d330a262ca87c394154fa6a7df21835,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_154.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1540.jpg,c0eaaab6e9ba98348db537a95801acb8f801d30a94e263c282af247856ce0839,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1540.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1541.jpg,9925c4d6c407476e0a7052879c331a55a4c0d310aa94906bce47727ada34e554,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1541.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1542.jpg,1ce5b451e9b71e488ac5f9776f6c1220978813eba6f25f3ec2d64ce7ea11c0be,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1542.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1543.jpg,e01ac7a3f929f1d221c9dab3fc50a55b0a41ce5a48c7b2b85ec653566edbe397,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1543.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1544.jpg,30723d23ae56e80bb7a3389724d30c74363556d23256ed5680bc01e0ad36243f,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1544.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1545.jpg,8b6e29b638b7b02905878c46b0f0fa15678e297bf586a972365ae9a6be737118,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1545.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1546.jpg,316c357418e3361f7b8dfa78922ed5860bd4dd6468f927074a828e4deaf4305c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1546.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1547.jpg,415a2081c4bc070671d3c5bb4d8d9206a4dfff25cb80f491d072b4cfb5e34f33,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1547.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1548.jpg,7c3569c2364c1cddaf83ae82557ba48cb937db047cd237b0e6ab672fe5c52095,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1548.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1549.jpg,bcc429bef5255b5857d75691d185bbd0f31379929511f27848f80d8f73bed66e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1549.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_155.jpg,eb6697af16be4d496d89b9b395a48589c8c2b902913b7afc57ac51d8147a066c,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_155.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1550.jpg,4b598659c0fe1c9db0d8a752f2bcb533c8626296bf9f386a3df6d2af4f488840,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1550.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1551.jpg,059cab46f7b32154ec3882c71983abeca0f82081a1002aa521371b85fda8926e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1551.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1552.jpg,ac1267f6890fb79001a43a14e97927c29d116b5b14164aa7ef42cffe4debd89e,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1552.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1553.jpg,27f125cd3793bb961578e1bccc85ed22ee24ad280f66d1221ea70fc088231797,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1553.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1554.jpg,7ee2cd1b084ca76faa7c983ca24a3bc9ec24e0cd2f7c8c67c682c7f482d9680a,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1554.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1555.jpg,42759ddb3cb636d2d775fa0aa18fffce8c8fa5806772063c480f1390b0001890,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1555.jpg,11,True
Rice Dataset 2,Healthy,rice_healthy,rice,rice_healthy,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1556.jpg,e5a0ca2dedf0036cdabca536897dae4a8e7f9c2c983de4383db3f4281166a82a,0,0,True,False,UNVERIFIED,INCLUDED,Valid,P:\Agri Analysis\backend\ml\dataset\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD.zip_extracted/RiceLeafDiseaseBD/Original images/Healthy/Healthy_1556.jpg,11,True
